3080,120317,123-456-789 00,Серегина,Нина,Тимофеевна,2005-06-07,422540,зеленодольск,ленина,2,,5,1985-06-18,1990-05-31,2010-05-31,,,,,,2,,,,
3081,120321,123-456-789 08,Гайсина,Маргарита,Сафовна,1947-05-12,422540,зеленодольск,калиновая,27,,,2016-10-06,2019-01-01,2039-01-01,,,,,,3,,,,
3082,120322,345-543-987 56,Логиничев,Александр,Федорович,1994-02-09,422540,зеленодольск,хазиева,7,,16,2020-10-26,2021-08-01,2041-08-01,,,,,,4,,15,,
3083,120323,005-865-542 56,Кузнецов,Николай,Корнилович,1972-09-26,422540,зеленодольск,паратская,8,,52,2002-05-12,2021-03-01,2041-03-01,,,,,,4,,,,
3084,120324,058-897-963 55,Артемьев,Виталий,Анатольевич,2021-06-01,422530,васильево,школьная,1,,,2020-02-04,2021-08-01,2041-08-01,,,,2018-05-17,1,2,,,,5
3085,120325,031-296-027 26,Карасева,Нина,Васильевна,1955-10-27,422540,зеленодольск,б.урманче,16,,7,2014-02-01,2020-02-01,2025-02-01,,,,2021-05-17,2,5,,,,5
3086,120326,082-766-837 09,Нигматзянова,Ханифа,Каримовна,2021-03-03,422540,бакрче,садовая,20,,,2021-07-05,2021-10-01,2021-10-25,,,,2021-05-19,1,4,3,5,7,5
3087,120327,234-575-673 87,Евстафьев,Владимир,Павлович,2021-02-02,422540,утяшки,,,,,2021-06-07,2021-10-20,2021-10-25,,,,1995-08-10,11,2,,,,q
3088,120328,031-296-027 26,Корнилов,Виктор,Владимирович,1924-07-01,422540,зеленодольск,пр.строителей,40,,7,2021-09-03,2021-10-01,2021-10-20,,,,1992-02-13,3,2,,3,2,3
3089,120329,234-575-678 87,Конышев,Владимир,Федорович,1960-10-01,422540,зеленодольск,ленина,20,,45,2021-08-16,2021-10-01,2022-03-01,,,,2000-11-10,6,2,,,,3
3090,120330,082-766-837 09,Шайдуллин,Минныхан,Габдуллович,2000-02-05,422540,васильево,октябрьская,5,,99,2011-05-17,2019-05-17,2041-05-17,,,,1995-01-12,3,2,,,,3
3091,120331,234-575-678 87,Хайрутдинов,Рафкат,Валеевич,1965-03-15,422510,нарат,лесная,5,,,2020-05-17,2021-05-17,2021-05-17,,,,2000-03-24,2,2,11,3,,2
3092,120332,060-637-874 68,Мубаракшина,Айсылу,Гумаровна,1956-03-08,422530,васильево,солнечная,35,,9,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,2021-06-03,1,4,,,,1
3093,120333,123-692-854 44,Давлетшин,Фарид,Фахреевич,1960-10-01,422540,зеленодольск,королева,19,,33,2021-05-19,2021-05-19,2021-05-19,,,,2019-01-09,12,2,12,9,3,2
3094,120334,234-575-678 87,Каледин,Алексей,Павлович,1927-06-19,422540,зеленодольск,к.маркса,26,,7,1976-06-24,1980-07-01,2036-03-31,,,,,1,2,,,,3
3095,120335,458-152-256 11,Маслов,Александр,Федорович,1917-06-19,422540,васильево,набережная,14,,28,2020-05-17,2021-05-27,2065-05-19,,,,1992-06-12,1,2,,,,ап
3096,120336,123-452-957 99,Шеганова,Людмила,Прокопьевна,1916-03-27,422540,зеленодольск,фрунзе,7,,143,1967-06-22,1995-08-01,2015-08-01,,,,2011-12-07,1,4,,,,1
3097,120337,234-324-865 44,Спиридонов,Владислав,Игоревич,1929-04-14,422527,осиново,майская,1,,14,1967-06-22,1995-08-01,2015-08-01,,,,2015-03-23,2,2,,,,2
3098,120338,012-584-952 11,Матвеев,Станислав,Александрович,1910-12-19,422540,зеленодольск,тукая,22,,511Б,1971-07-02,1992-02-01,2012-03-01,,,,,2,3,7,3,,2ё
3099,120339,002-568-897 67,Раскатова,Мария,Ивановна,1933-07-23,422540,зеленодольск,королева,4,,16,1989-04-14,2000-11-01,2020-11-01,,,,2008-02-18,1,2,,6,,1
3100,120342,123-456-789 00,Кашаев,Михаил,Артемович,1934-08-26,422450,зеленодольск,сайдашева,7,,4,1958-06-02,1995-02-01,2015-02-01,,,,,1,3,,,,5
3101,120340,123-456-789 08,Савельев,Александр,Петрович,1931-03-05,422540,зеленодольск,мира,18,,7,1979-06-11,2000-04-01,2020-04-01,,,,,1,3,,,,ы
3102,120341,345-543-987 56,Мухаметшин,Марат,Ризванович,1985-09-06,422550,н.Вязовые,мкр.Садовый,1,,4,1983-06-04,1991-04-01,2006-04-01,,,,,1,3,,15,,q
3103,120343,005-865-542 56,Сиразетдинова,Айгуль,Равилевна,1929-07-20,422540,зеленодольск,комарова,12а,,19,1991-03-05,2019-02-01,2019-02-01,,,,2021-02-25,,2,20,13,,
3104,120344,058-897-963 55,Валиуллин,Анвар,Валиуллович,1940-04-24,422540,чирючи,ключевая,16,,,1993-04-08,2003-09-06,2018-09-06,,,,,,3,,13,,
3105,120345,031-296-027 26,Шмелев,Александр,Владимирович,1962-02-26,422540,зеленодольск,ясеневая,20,,,1989-07-20,1992-07-01,2012-07-01,,,,,,2,,,,
3106,120346,082-766-837 09,Баженов,Александр,Николаевич,1965-05-01,422540,зеленодольск,степная,6,,81,2006-05-01,2011-12-19,2021-12-19,,,,,,3,,,,
3107,120347,234-575-673 87,Мясников,Владимир,Сергеевич,1935-02-20,422530,васильево,новая,52,,,2002-04-27,2015-04-01,2065-03-03,,,,,,4,,15,,
3108,120348,031-296-027 26,Белова,Татьяна,Борисовна,1954-05-18,422540,зеленодольск,к.маркса,10,,44,2000-02-01,2015-01-01,2025-01-01,,,,,,4,,,,
3109,120349,234-575-678 87,Кадякина,Ирина,Сергеевна,1965-05-02,422540,зеленодольск,нариманова,6,,,1990-02-18,2008-03-01,2028-03-01,,,,2018-05-17,1,2,,,,5
3110,120350,082-766-837 09,Мансурова,Гулшат,Салаватовна,2005-06-07,422540,зеленодольск,пр.строителей,19,,105,1985-06-18,1990-05-31,2010-05-31,,,,2021-05-17,2,5,,,,5
3111,120351,234-575-678 87,Яковлева,Вера,Васильевна,1947-05-12,422540,зеленодольск,солнечная,35,,14,2016-10-06,2019-01-01,2039-01-01,,,,2021-05-19,1,4,3,5,7,5
3112,120352,060-637-874 68,Александров,Вячеслав,Юрьевич,1994-02-09,422530,васильево,школьная,29,,18,2020-10-26,2021-08-01,2041-08-01,,,,1995-08-10,11,2,,,,q
3113,120353,123-692-854 44,Шагидуллин,Ильшат,Ренатович,1972-09-26,422540,октябрьский,новая,3,,6,2002-05-12,2021-03-01,2041-03-01,,,,1992-02-13,3,2,,3,2,3
3114,120354,234-575-678 87,Кузнецова,Татьяна,Васильевна,2021-06-01,422540,зеленодольск,декабристов,10,,21,2020-02-04,2021-08-01,2041-08-01,,,,2000-11-10,6,2,,,,3
3115,120356,458-152-256 11,Антонова,Наталья,Ефимовна,1955-10-27,422527,н.тура,кооперативная,22,,,2014-02-01,2020-02-01,2025-02-01,,,,1995-01-12,3,2,,,,3
3116,120355,123-452-957 99,Наумова,Александр,Николаевича,2021-03-03,422540,зеленодольск,энгельса,4,,14,2021-07-05,2021-10-01,2021-10-25,,,,2000-03-24,2,2,11,3,,2
3117,120357,234-324-865 44,Каримова,Рахима,Каримовна,2021-02-02,422540,зеленодольск,комарова,11а,,12,2021-06-07,2021-10-20,2021-10-25,,,,2021-06-03,1,4,,,,1
3118,120358,012-584-952 11,Кулагин,Борис,Николаевич,1924-07-01,422550,Н.Вязовые,1-я железнодорожная,23а,,,2021-09-03,2021-10-01,2021-10-20,,,,2019-01-09,12,2,12,9,3,2
3119,120359,002-568-897 67,Папин,Геннадий,Георгиевич,1960-10-01,422530,васильево,ленина,56,,106,2021-08-16,2021-10-01,2022-03-01,,,,,1,2,,,,3
3120,120360,123-456-789 00,Идиятуллин,Ильфат,Халилович,2000-02-05,422540,зеленодольск,королева,8а,,4,2011-05-17,2019-05-17,2041-05-17,,,,1992-06-12,1,2,,,,ап
3121,120361,123-456-789 08,Феоктистов,Виктор,Григорьевич,1965-03-15,422527,осиново,молодежная,4,,2,2020-05-17,2021-05-17,2021-05-17,,,,2011-12-07,1,4,,,,1
3122,120363,345-543-987 56,Герасимова,Анна,Петровна,1956-03-08,422540,зеленодольск,заикина,16,,60,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,2015-03-23,2,2,,,,2
3123,120362,005-865-542 56,Ефимичева,Антонина,Степановна,1960-10-01,422530,васильево,зеленая,25,,,2021-05-19,2021-05-19,2021-05-19,,,,,2,3,7,3,,2ё
3124,120364,058-897-963 55,Васимов,Фаних,Гумарович,1927-06-19,422522,айша,кооперативная,21а,,,1976-06-24,1980-07-01,2036-03-31,,,,2008-02-18,1,2,,6,,1
3125,120365,031-296-027 26,Хуснутдинова,Индия,Мухаметовна,1917-06-19,422540,зеленодольск,пролетарская,45,,,2020-05-17,2021-05-27,2065-05-19,,,,,1,3,,,,5
3126,120366,082-766-837 09,Хазиева,Шамсинур,,1916-03-27,422540,зеленодольск,гоголя,55,,41,1967-06-22,1995-08-01,2015-08-01,,,,,1,3,,,,ы
3127,120367,234-575-673 87,Сеитов,Владимир,Ильич,1929-04-14,422530,васильево,ленина,67,,47,1967-06-22,1995-08-01,2015-08-01,,,,,1,3,,15,,q
3128,120368,031-296-027 26,Сафиуллина,Валентина,Алексеевна,1910-12-19,422530,васильево,ленина,52,,2,1971-07-02,1992-02-01,2012-03-01,,,,2021-02-25,,2,20,13,,
3129,120371,234-575-678 87,Сиразеева,Рахиля,Зарифовна,1933-07-23,422522,айша,садовая,33,,2,1989-04-14,2000-11-01,2020-11-01,,,,,,3,,13,,
3130,120370,082-766-837 09,Потапов,Николай,Федорович,1934-08-26,422527,Осиново,гагарина,9,,33,1958-06-02,1995-02-01,2015-02-01,,,,,,2,,,,
3131,120369,123-233-456 44,Власичева,Алефтина,Николаевна,1931-03-05,422540,октябрьский,садовая,10,,,1979-06-11,2000-04-01,2020-04-01,,,,,,3,,,,
3132,120372,123-233-456 44,Хайбуллина,Наиля,Гумаровна,1985-09-06,422540,зеленодольск,комсомольская,33,,8,1983-06-04,1991-04-01,2006-04-01,,,,,,4,,15,,
3133,120373,075-627-874 68,Мухаметшин,Ринад,Лутфуллович,1929-07-20,422540,м.ширданы,вахитова,72,,,1991-03-05,2019-02-01,2019-02-01,,,,,,4,,,,
3134,120374,458-236-854 56,Максимов,Владимир,Викторович,1940-04-24,422540,зеленодольск,королева,2,,103,1993-04-08,2003-09-06,2018-09-06,,,,2018-05-17,1,2,,,,5
3135,120375,123-234-835 66,Околышева,Зоя,Викторовна,1962-02-26,422540,зеленодольск,засорина,6,,38,1989-07-20,1992-07-01,2012-07-01,,,,2021-05-17,2,5,,,,5
3136,120376,123-233-456 44,Гирфанов,Фарит,Абдулахатович,1965-05-01,422540,зеленодольск,юности,1,,82,2006-05-01,2011-12-19,2021-12-19,,,,2021-05-19,1,4,3,5,7,5
3137,120377,060-637-874 68,Шарипов,Ильдар,Хазипович,1935-02-20,422540,зеленодольск,чапаева,41,,,2002-04-27,2015-04-01,2065-03-03,,,,1995-08-10,11,2,,,,q
3138,120378,123-234-635 00,Одинцова,Алла,Андреевна,1954-05-18,422540,зеленодольск,к.маркса,60,,64,2000-02-01,2015-01-01,2025-01-01,,,,1992-02-13,3,2,,3,2,3
3139,120379,056-946-632 51,Башкртов,Фарит,Миневагизович,1965-05-02,422530,васильево,комсомольская,28,,,1990-02-18,2008-03-01,2028-03-01,,,,2000-11-10,6,2,,,,3
3140,120380,123-789-456 77,Мурина,Лилия,Евгеньевна,2005-06-07,422540,зеленодольск,тургенева,60,,67,1985-06-18,1990-05-31,2010-05-31,,,,1995-01-12,3,2,,,,3
3141,120381,234-575-678 87,Дюдин,Максим,Игоревич,1947-05-12,422540,зеленодольск,рогачева,30,,5,2016-10-06,2019-01-01,2039-01-01,,,,2000-03-24,2,2,11,3,,2
3142,120382,060-637-874 68,Каримов,Тимур,Марселевич,1994-02-09,422540,зеленодольск,б.заводская,75,,4,2020-10-26,2021-08-01,2041-08-01,,,,2021-06-03,1,4,,,,1
3143,120383,123-692-854 44,Самитов,Разиль,Фирдусович,1972-09-26,422540,агзигитово,кирова,2,,,2002-05-12,2021-03-01,2041-03-01,,,,2019-01-09,12,2,12,9,3,2
3144,120384,234-575-678 87,Валеев,Тимур,Ростэмович,2021-06-01,422530,васильево,пушкина,91,,,2020-02-04,2021-08-01,2041-08-01,,,,,1,2,,,,3
3145,120385,458-152-256 11,Мишукова,Александра,Викторовна,1955-10-27,422540,зеленодольск,гоголя,50,,43,2014-02-01,2020-02-01,2025-02-01,,,,1992-06-12,1,2,,,,ап
3146,120386,123-452-957 99,Гильфанова,Ильсия,Булатовна,2021-03-03,422540,зеленодольск,рогачева,11,,37,2021-07-05,2021-10-01,2021-10-25,,,,2011-12-07,1,4,,,,1
3147,120387,234-324-865 44,Раскатов,Владимир,Васильевич,2021-02-02,422540,зеленодольск,к.маркса,61а,,99,2021-06-07,2021-10-20,2021-10-25,,,,2015-03-23,2,2,,,,2
3148,120388,012-584-952 11,Гурина,Яна,Вячеславовна,1924-07-01,422540,зеленодольск,степная,2а,,23,2021-09-03,2021-10-01,2021-10-20,,,,,2,3,7,3,,2ё
3149,120389,002-568-897 67,Айзатуллина,Гульнара,Булатовна,1960-10-01,422540,зеленодольск,степная,6,,42,2021-08-16,2021-10-01,2022-03-01,,,,2008-02-18,1,2,,6,,1
3150,120390,123-456-789 00,Хусаинов,Ильдус,Ильдарович,2000-02-05,422540,зеленодольск,гоголя,53,,42,2011-05-17,2019-05-17,2041-05-17,,,,,1,3,,,,5
3151,120391,123-456-789 08,Сергеев,Николай,Васильевич,1965-03-15,422522,новочувашское,,3,,,2020-05-17,2021-05-17,2021-05-17,,,,,1,3,,,,ы
3152,120392,345-543-987 56,Пчелина,Анастасия,Викторовна,1956-03-08,422540,зеленодольск,северная,11,,12,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,,1,3,,15,,q
3153,120393,005-865-542 56,Гайнуллина,Сайма,Галямовна,1960-10-01,422540,исаково,солнечная,8,,,2021-05-19,2021-05-19,2021-05-19,,,,2021-02-25,,2,20,13,,
3154,120394,058-897-963 55,Багавиева,Лилия,Максумовна,1927-06-19,422528,бишня,южная,12,,,1976-06-24,1980-07-01,2036-03-31,,,,,,3,,13,,
3155,120395,031-296-027 26,Мефтахутдинов,Далер,Анварович,1917-06-19,422540,утяшки,центральная,68,,1,2020-05-17,2021-05-27,2065-05-19,,,,,,2,,,,
3156,120396,082-766-837 09,Моисеева,Софья,Максимовна,1916-03-27,422522,айша,садовая,50,,1,1967-06-22,1995-08-01,2015-08-01,,,,,,3,,,,
3157,120397,234-575-673 87,Гатауллина,Амина,Рахимовна,1929-04-14,422540,т.танаево,ленина,2,,,1967-06-22,1995-08-01,2015-08-01,,,,,,4,,15,,
3158,120398,031-296-027 26,Махмутова,Юлия,Николаевна,1910-12-19,422540,зеленодольск,украинская,10,,4,1971-07-02,1992-02-01,2012-03-01,,,,,,4,,,,
3159,120399,234-575-678 87,Ненчук,Спартак,Игоревич,1933-07-23,422540,зеленодольск,хазиева,4,,92,1989-04-14,2000-11-01,2020-11-01,,,,2018-05-17,1,2,,,,5
3160,120400,082-766-837 09,Антонова,Анна,Владимировна,1934-08-26,422550,н.вязовые,первомайская,54,,11,1958-06-02,1995-02-01,2015-02-01,,,,2021-05-17,2,5,,,,5
3161,120401,234-575-678 87,Гилязов,Навил,Абрарович,1931-03-05,422540,кугеево,арьяк,22,,,1979-06-11,2000-04-01,2020-04-01,,,,2021-05-19,1,4,3,5,7,5
3162,120402,060-637-874 68,Аглиуллин,Тимур,Маратович,1985-09-06,422530,васильево,ленина,51,,6,1983-06-04,1991-04-01,2006-04-01,,,,1995-08-10,11,2,,,,q
3163,120403,123-692-854 44,Хайруллин,Марат,Рафаэлевич,1929-07-20,422540,зеленодольск,столичная,10,,30,1991-03-05,2019-02-01,2019-02-01,,,,1992-02-13,3,2,,3,2,3
3164,120404,234-575-678 87,Варламов,Василий,Сергеевич,1940-04-24,422510,нарат,лесная,10,,,1993-04-08,2003-09-06,2018-09-06,,,,2000-11-10,6,2,,,,3
3165,120405,458-152-256 11,Ганиев,Ильфат,Ирекович,1962-02-26,422540,м.ширданы,к.насыри,42,,,1989-07-20,1992-07-01,2012-07-01,,,,1995-01-12,3,2,,,,3
3166,120406,123-452-957 99,Архипова,Валентина,Александровна,1965-05-01,422530,пгт.васильево,стахановская,52,,6,2006-05-01,2011-12-19,2021-12-19,,,,2000-03-24,2,2,11,3,,2
3167,120407,234-324-865 44,Багаутдинова,Разия,Гильфанова,1935-02-20,422500,с.Большие Ширданы,Братьев Рахимовых,,,,2002-04-27,2015-04-01,2065-03-03,,,,2021-06-03,1,4,,,,1
3168,120408,012-584-952 11,Агафонов,Илья,Маркелович,1954-05-18,422551,г.Зеленодольск,столичная,12,,12,2000-02-01,2015-01-01,2025-01-01,,,,2019-01-09,12,2,12,9,3,2
3169,120409,002-568-897 67,Аракчеева,Наталья,Петровна,1965-05-02,422524,п.Октябрьский,Новая,4,,4,1990-02-18,2008-03-01,2028-03-01,,,,,1,2,,,,3
3170,120410,123-456-789 00,Севостьянова,Юлия,Самуилловна,2005-06-07,422544,г.Зеленодольск,Рогачева,1,,76,1985-06-18,1990-05-31,2010-05-31,,,,1992-06-12,1,2,,,,ап
3171,120411,123-456-789 08,Кострикина,Надежда,Петровна,1947-05-12,422542,г.Зеленодольск,Чапаева,1,,501,2016-10-06,2019-01-01,2039-01-01,,,,2011-12-07,1,4,,,,1
3172,120412,345-543-987 56,Валиуллин,Рамиль,Равелович,1994-02-09,422550,г.Зеленодольск,Шевченко,5,,69,2020-10-26,2021-08-01,2041-08-01,,,,2015-03-23,2,2,,,,2
3173,120413,005-865-542 56,Закиров,Равиль,Кабирович,1972-09-26,422535,д.Бакрче,Центральная,14,,,2002-05-12,2021-03-01,2041-03-01,,,,,2,3,7,3,,2ё
3174,120414,058-897-963 55,Ахметзянова,Амина,Мингазовна,2021-06-01,422505,с.Нижние Ураспуги,Парковая,20,,,2020-02-04,2021-08-01,2041-08-01,,,,2008-02-18,1,2,,6,,1
3175,120415,031-296-027 26,Мартюкова,Вера,Дмитриевна,1955-10-27,422514,с.Утяшки,Цнетральная,64,,,2014-02-01,2020-02-01,2025-02-01,,,,,1,3,,,,5
3176,120416,082-766-837 09,Салахов,Агзам,Насрутдинович,2021-03-03,422500,пгт.Нижние Вязовые,Первомайская,38,,,2021-07-05,2021-10-01,2021-10-25,,,,,1,3,,,,ы
3177,120417,234-575-673 87,Щуров,Алексей,Васильевич,2021-02-02,422545,г.Зеленодольск,Комарова,2,Б,74,2021-06-07,2021-10-20,2021-10-25,,,,,1,3,,15,,q
3178,120418,031-296-027 26,Хантимиров,Фарит,Хабипович,1924-07-01,422549,г.Зеленодольск,Гайдара,15,,,2021-09-03,2021-10-01,2021-10-20,,,,2021-02-25,,2,20,13,,
3179,120419,234-575-678 87,Зиялиева,Рухия,Ярулловна,1960-10-01,422542,г.Зеленодольск,Карла Маркса,54,,100,2021-08-16,2021-10-01,2022-03-01,,,,,,3,,13,,
3180,120420,082-766-837 09,Кушаев,Ринат,Исламович,2000-02-05,422544,г.Зеленодольск,Ленина,1,А,214,2011-05-17,2019-05-17,2041-05-17,,,,,,2,,,,
3181,120421,234-575-678 87,Бондаренко,Александра,Ильинична,1965-03-15,422550,г.Зеленодольск,Фрунзе,15,,142,2020-05-17,2021-05-17,2021-05-17,,,,,,3,,,,
3182,120422,060-637-874 68,Матавина,Вера,Михайловна,1956-03-08,422544,г.Зеленодольск,Татарстана,32,,4,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,,,4,,15,,
3183,120423,123-692-854 44,Грачева,Валентина,Васильевна,1960-10-01,422550,г.Зеленодольск,Засорина,6,,78,2021-05-19,2021-05-19,2021-05-19,,,,,,4,,,,
3184,120424,234-575-678 87,Макарова,Нина,Демидовна,1927-06-19,422544,г.Зеленодольск,Татарстана,34,,63,1976-06-24,1980-07-01,2036-03-31,,,,2018-05-17,1,2,,,,5
3185,120425,458-152-256 11,Халилова,Минсафа,Гилязовна,1917-06-19,422538,с.Бело-Безводное,Юбилейная,6,,1,2020-05-17,2021-05-27,2065-05-19,,,,2021-05-17,2,5,,,,5
3186,120426,123-452-957 99,Файзуллин,Низамутдин,Файзрахманович,1916-03-27,422522,д.Красный Яр,набережная,26,,,1967-06-22,1995-08-01,2015-08-01,,,,2021-05-19,1,4,3,5,7,5
3187,120427,234-324-865 44,Хуснутдинов,Наиль,Фаттахутдинович,1929-04-14,422521,г.Зеленодольск,Гафиятуллина,18,,,1967-06-22,1995-08-01,2015-08-01,,,,1995-08-10,11,2,,,,q
3188,120428,012-584-952 11,Садыков,Габбаз,Закирович,1910-12-19,422542,г.Зеленодольск,Ивана Заикина,13,,89,1971-07-02,1992-02-01,2012-03-01,,,,1992-02-13,3,2,,3,2,3
3189,120429,002-568-897 67,Искандарян,Роза,Григорьевна,1933-07-23,422300,с.Нурлаты,Школьная,5,А,,1989-04-14,2000-11-01,2020-11-01,,,,2000-11-10,6,2,,,,3
3190,120430,123-456-789 00,Ибрагимов,Хаджиакбар,,1934-08-26,422510,д.Булатово,Совхозная,5,,1,1958-06-02,1995-02-01,2015-02-01,,,,1995-01-12,3,2,,,,3
3191,120431,123-456-789 08,Панкратов,Вадим,Геннадьевич,1931-03-05,422544,г.Зеленодольск,Карла Маркса,5,,66,1979-06-11,2000-04-01,2020-04-01,,,,2000-03-24,2,2,11,3,,2
3192,120432,345-543-987 56,Малиновский,Николай,Михайлович,1985-09-06,422530,пгт.Васильево,Татарстан,40,,,1983-06-04,1991-04-01,2006-04-01,,,,2021-06-03,1,4,,,,1
3193,120433,005-865-542 56,Шалдыбина,Лидия,Кузьминична,1929-07-20,422544,г.Зеленодольск,Тургенева,1,,26,1991-03-05,2019-02-01,2019-02-01,,,,2019-01-09,12,2,12,9,3,2
3194,120434,058-897-963 55,Набиев,Дуфарит,Шарипович,1940-04-24,422527,с.Осиново,Ленина,8,,18,1993-04-08,2003-09-06,2018-09-06,,,,,1,2,,,,3
3195,120435,031-296-027 26,Осянина,Евстолия,Александровна,1962-02-26,422542,г.Зеленодольск,Туктарова,8,,7,1989-07-20,1992-07-01,2012-07-01,,,,1992-06-12,1,2,,,,ап
3196,120436,082-766-837 09,Ясавеева,Лена,Фардейовна,1965-05-01,422544,г.Зеленодольск,Карла Маркса,37,А,27,2006-05-01,2011-12-19,2021-12-19,,,,2011-12-07,1,4,,,,1
3197,120437,234-575-673 87,Сибгатуллина,Муслима,Халиулловна,1935-02-20,422544,г.Зеленодольск,Северная,11,,63,2002-04-27,2015-04-01,2065-03-03,,,,2015-03-23,2,2,,,,2
3198,120438,031-296-027 26,Гатина,Суфия,Хасанзяновна,1954-05-18,422527,с.Осиново,Гайсина,7,,7,2000-02-01,2015-01-01,2025-01-01,,,,,2,3,7,3,,2ё
3199,120439,234-575-678 87,Суворова,Эльмира,Михайловна,1965-05-02,422550,г.Зеленодольск,Норкина,9,,49,1990-02-18,2008-03-01,2028-03-01,,,,2008-02-18,1,2,,6,,1
3200,120440,082-766-837 09,Ясавеева,Лена,Фардейовна,2005-06-07,422544,г.Зеленодольск,Карла Маркса,37,А,27,1985-06-18,1990-05-31,2010-05-31,,,,,1,3,,,,5
3201,120441,234-575-678 87,Мельникова,Анастасия,Ивановна,1947-05-12,422527,с.Осиново,Северная,8,,2,2016-10-06,2019-01-01,2039-01-01,,,,,1,3,,,,ы
3202,120442,060-637-874 68,Ерашова,Виктория,Витальевна,1994-02-09,422545,г.Зеленодольск,Проспект Строителей,9,,91,2020-10-26,2021-08-01,2041-08-01,,,,,1,3,,15,,q
3203,120443,123-692-854 44,Тарасова,Евдокия,Ивановна,1972-09-26,422550,г.Зеленодольск,Карла Маркса,54,,52,2002-05-12,2021-03-01,2041-03-01,,,,2021-02-25,,2,20,13,,
3204,120444,234-575-678 87,Мифтахов,Анас,Нурдтдинович,2021-06-01,422542,г.Зеленодольск,Чапаева,59,,,2020-02-04,2021-08-01,2041-08-01,,,,,,3,,13,,
3205,120445,458-152-256 11,Алехина,Валентина,Андреевна,1955-10-27,422550,г.Зеленодольск,Норкина,2,,32,2014-02-01,2020-02-01,2025-02-01,,,,,,2,,,,
3206,120446,123-452-957 99,Терентьева,Ада,Васильевна,2021-03-03,422549,г.Зеленодольск,Лиственная,33,,,2021-07-05,2021-10-01,2021-10-25,,,,,,3,,,,
3207,120447,234-324-865 44,Стеклова,Лидия,Егоровна,2021-02-02,422500,с.Мизиново,Советская,78,,,2021-06-07,2021-10-20,2021-10-25,,,,,,4,,15,,
3208,120448,012-584-952 11,Токманов,Юрий,Николаевич,1924-07-01,422544,г.Зеленодольск,Ленина,4,,3,2021-09-03,2021-10-01,2021-10-20,,,,,,4,,,,
3209,120449,002-568-897 67,Молодцов,Николай,Борисович,1960-10-01,422541,г.Зеленодольск,Набережная,14,,,2021-08-16,2021-10-01,2022-03-01,,,,2018-05-17,1,2,,,,5
3210,120450,123-456-789 00,Кисляков,Юрий,Викторович,2000-02-05,422540,г.Зеленодольск,Гоголя,46,,53,2011-05-17,2019-05-17,2041-05-17,,,,2021-05-17,2,5,,,,5
3211,120451,123-456-789 08,Парасташвили,Вера,Иосифовна,1965-03-15,422545,г.Зеленодольск,Проспект Строителей,42,,45,2020-05-17,2021-05-17,2021-05-17,,,,2021-05-19,1,4,3,5,7,5
3212,120452,345-543-987 56,Хайруллин,Рахимулла,Ярулович,1956-03-08,422505,с.Нижние Ураспуги,Ключевая,45,,,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,1995-08-10,11,2,,,,q
3213,120453,005-865-542 56,Дрюпин,Анатолий,Александрович,1960-10-01,422530,пгт.Васильево,Праздничная,7,,4,2021-05-19,2021-05-19,2021-05-19,,,,1992-02-13,3,2,,3,2,3
3214,120454,058-897-963 55,Зарипов,Мухаметакрам,Зарипович,1927-06-19,422535,с.Бакрче,Садовая,27,,,1976-06-24,1980-07-01,2036-03-31,,,,2000-11-10,6,2,,,,3
3215,120455,031-296-027 26,Гончаров,Анатолий,Николаевич,1917-06-19,422549,г.Зеленодольск,краснофлотская,36,,,2020-05-17,2021-05-27,2065-05-19,,,,1995-01-12,3,2,,,,3
3216,120456,082-766-837 09,Бутусова,Ксения,Логиновна,1916-03-27,422549,г.Зеленодольск,Герцена,11,,,1967-06-22,1995-08-01,2015-08-01,,,,2000-03-24,2,2,11,3,,2
3217,120457,234-575-673 87,Хайруллина,Райхана,Файзрахмановна,1929-04-14,422535,с.Сунчелеево,Коммунальная,14,,,1967-06-22,1995-08-01,2015-08-01,,,,2021-06-03,1,4,,,,1
3218,120458,031-296-027 26,Каримова,Замзамия,Нургадовна,1910-12-19,422550,г.Зеленодольск,Фрунзе,12,,4,1971-07-02,1992-02-01,2012-03-01,,,,2019-01-09,12,2,12,9,3,2
3219,120459,234-575-678 87,Гаврилова,Софья,Павловна,1933-07-23,422545,г.Зеленодольск,Проспект Строителей,11,,91,1989-04-14,2000-11-01,2020-11-01,,,,,1,2,,,,3
3220,120460,082-766-837 09,Сафиуллина,Зарифа,Хайрулловна,1934-08-26,422544,Г.Зеленодольск,Тургенева,2,,60,1958-06-02,1995-02-01,2015-02-01,,,,1992-06-12,1,2,,,,ап
3221,120461,234-575-678 87,Тимохина,Зоя,Александровна,1931-03-05,422550,г.Зеленодольск,Фрунзе,5,,71,1979-06-11,2000-04-01,2020-04-01,,,,2011-12-07,1,4,,,,1
3222,120462,060-637-874 68,Зайнуллина,Ханифа,Шарифулловна,1985-09-06,422534,с.Кугушево,Новая,6,,,1983-06-04,1991-04-01,2006-04-01,,,,2015-03-23,2,2,,,,2
